satisfaction_level,last_evaluation,number_project,average_montly_hours,time_spend_company,Work_accident,left,promotion_last_5years,sales,salary
0.11,0.95,6,279,4,0,1,0,technical,44760
0.85,0.87,5,245,5,0,1,0,technical,47891
0.37,0.49,2,138,3,0,1,0,technical,47107
0.44,0.52,2,141,3,0,1,0,management,43042
0.2,0.5,5,135,6,0,1,0,RandD,52866
0.91,0.98,4,242,6,0,1,0,support,41839
0.37,0.57,2,158,3,0,1,0,technical,42954
0.42,0.57,2,147,3,1,1,0,management,58055
0.39,0.68,2,282,5,0,1,0,marketing,53608
0.39,0.54,2,154,3,0,1,0,marketing,59842
0.44,0.52,2,149,3,0,1,0,marketing,41035
0.37,0.45,2,149,3,0,1,0,sales,44211
0.39,0.53,2,146,3,0,1,0,sales,59291
0.72,0.94,4,258,5,0,1,0,sales,46401
0.37,0.49,2,148,3,0,1,0,sales,56744
0.82,0.94,5,236,5,0,1,0,sales,41586
0.42,0.52,2,134,3,0,1,0,sales,54151
0.59,1,2,155,5,0,1,0,sales,55019
0.82,0.86,5,257,5,0,1,0,sales,55833
0.73,0.97,6,189,2,0,1,0,sales,54617
0.78,0.66,3,164,3,0,1,0,sales,42024
0.09,0.95,6,271,4,0,1,0,sales,48664
0.1,0.97,6,280,4,0,1,0,sales,41762
0.45,0.46,2,149,3,0,1,0,sales,50625
0.83,0.81,5,219,5,0,1,0,sales,50880
0.43,0.51,2,128,3,0,1,0,sales,51057
0.73,0.93,5,162,4,0,1,0,technical,40090
0.85,0.85,4,247,6,0,1,0,technical,57907
0.9,0.7,5,206,4,0,1,0,technical,43015
0.46,0.55,2,145,3,0,1,0,technical,52144
0.43,0.57,2,159,3,1,1,0,technical,41069
0.89,0.88,5,228,5,1,1,0,support,46334
0.09,0.81,6,257,4,0,1,0,support,57628
0.4,0.48,2,155,3,0,1,0,support,43586
0.76,0.83,6,293,6,0,1,0,support,42825
0.4,0.57,2,151,3,0,1,0,support,43772
0.37,0.48,2,160,3,0,1,0,support,40809
0.37,0.53,2,143,3,0,1,0,support,57322
0.11,0.96,6,280,4,0,1,0,support,57766
0.37,0.52,2,158,3,0,1,0,support,43516
0.09,0.89,7,310,4,0,1,0,support,54790
0.88,0.86,5,258,5,0,1,0,support,51960
0.84,0.94,5,262,5,0,1,0,technical,58104
0.1,0.98,6,265,4,0,1,0,technical,56859
0.41,0.47,2,143,3,1,1,0,technical,45676
0.84,0.91,5,232,6,0,1,0,management,41335
0.41,0.55,2,161,3,0,1,0,IT,55523
0.53,0.76,5,132,6,0,1,0,IT,41102
0.4,0.49,2,160,3,0,1,0,marketing,50915
0.66,0.91,5,248,4,0,1,0,management,48653
0.42,0.56,2,137,3,0,1,0,marketing,47026
0.38,0.49,2,155,3,0,1,0,marketing,42642
0.15,0.63,7,229,3,0,1,0,marketing,53848
0.38,0.53,2,140,3,0,1,0,sales,50009
0.43,0.54,2,156,3,0,1,0,sales,49990
0.37,0.57,2,147,3,0,1,0,sales,53244
0.11,0.92,7,293,4,0,1,0,sales,51279
0.41,0.53,2,157,3,0,1,0,sales,58649
0.84,0.96,4,247,5,0,1,0,sales,43346
0.4,0.51,2,148,3,0,1,0,sales,43631
0.58,0.74,4,215,3,0,0,0,sales,53166
0.82,0.67,2,202,3,0,0,0,sales,50716
0.45,0.69,5,193,3,0,0,0,sales,52386
0.78,0.82,5,247,3,0,0,0,sales,42942
0.49,0.6,3,214,2,0,0,0,sales,51433
0.36,0.95,3,206,4,0,0,0,sales,47332
0.54,0.37,2,176,2,0,0,0,sales,49811
0.99,0.91,5,136,4,0,0,0,sales,53362
0.5,0.75,6,127,3,0,0,0,sales,52480
0.74,0.64,4,268,3,0,0,0,sales,50440
1,0.41,4,174,3,0,0,0,technical,49434
0.61,0.98,3,267,3,0,0,0,technical,56166
0.84,0.77,4,262,4,0,0,0,technical,45375
0.85,0.59,3,235,3,0,0,0,support,42507
0.67,0.57,2,160,4,0,0,0,support,49146
0.54,0.94,4,267,4,0,0,0,support,57152
0.75,0.56,5,175,4,0,0,0,support,41552
0.82,0.79,4,224,2,0,0,0,support,54784
0.76,0.6,4,177,2,0,0,0,support,54860
0.19,0.53,6,191,4,0,0,0,support,47109
0.61,0.41,3,138,3,0,0,0,support,59165
0.51,0.8,3,218,2,1,0,0,support,59376
0.52,0.88,3,179,2,1,0,0,support,45019
0.74,0.58,3,241,3,0,0,0,support,42823
0.98,0.91,4,240,3,0,0,0,technical,53141
0.71,0.92,3,202,4,0,0,0,technical,49178
0.33,0.88,6,260,3,0,0,0,technical,43803
0.98,0.97,3,196,3,0,0,0,management,54850
0.52,0.59,2,176,3,1,0,0,IT,50811
0.84,0.65,2,140,3,0,0,0,IT,55246
0.87,0.5,3,242,2,0,0,0,IT,44730
0.48,0.85,3,279,4,0,0,0,IT,50092
0.72,0.94,4,240,4,0,0,0,accounting,40286
0.93,0.98,3,238,2,0,0,0,marketing,41114
0.62,0.74,4,213,4,0,0,0,marketing,59657
0.53,0.81,3,226,3,1,0,0,sales,45634
0.86,0.99,3,169,2,1,0,0,sales,40273
0.92,0.65,4,238,2,0,0,0,sales,41917
0.97,0.83,4,202,3,0,0,0,sales,50728
0.39,0.78,2,205,6,1,0,0,sales,59851
0.45,0.66,3,111,4,0,0,0,sales,52280
0.41,0.47,4,104,3,0,0,0,sales,43621
0.51,0.69,3,212,3,0,0,0,sales,58986
0.74,0.62,4,236,4,0,0,0,sales,41709
0.69,0.57,5,245,2,1,0,0,sales,49962
0.84,0.64,4,267,4,0,0,0,sales,56861
0.69,0.66,5,106,5,0,0,0,sales,52926
0.93,0.53,5,198,3,0,0,0,sales,57556
0.33,0.45,6,239,3,0,0,0,sales,45837
0.25,0.65,5,220,3,0,0,0,sales,45566
0.63,0.59,5,224,3,0,0,0,sales,52359
0.81,0.62,3,100,3,0,0,0,sales,40152
0.12,0.87,4,244,5,0,0,0,sales,48336
0.52,0.66,4,139,3,0,0,0,sales,57131
1,0.74,3,220,4,0,0,0,technical,42399
0.86,0.79,3,242,2,0,0,0,support,56819
0.59,0.88,4,155,3,1,0,0,support,45856
0.74,0.76,5,104,4,0,0,0,support,55096
0.98,0.92,4,201,3,1,0,0,support,46931
0.93,0.75,5,143,3,0,0,0,support,54294
1,0.92,5,161,3,1,0,0,support,56314
0.59,0.81,4,200,2,0,0,0,support,53669
0.98,0.55,4,255,2,0,0,0,support,42366
0.35,0.5,5,227,2,0,0,0,support,42733
0.42,0.96,3,270,6,0,0,0,support,52501
0.61,0.85,5,230,3,0,0,0,support,50367
0.78,0.72,5,270,3,1,0,0,technical,55076
0.93,0.52,4,200,3,0,0,0,technical,44321
0.5,0.95,5,207,3,0,0,0,technical,54337
0.67,0.51,5,182,3,0,0,0,management,41796
0.75,0.85,4,234,3,0,0,0,IT,40200
0.79,0.51,4,237,2,0,0,0,IT,54211
0.84,0.89,4,187,2,1,0,0,IT,46437
0.72,0.5,3,257,6,0,0,0,IT,47931
0.57,0.48,2,194,2,0,0,0,IT,43036
0.73,0.52,4,162,3,0,0,0,product_mng,58103
0.72,0.63,3,176,3,1,0,0,technical,53143
0.97,0.68,3,167,3,0,0,0,sales,48668
0.27,0.59,5,226,5,0,0,0,sales,40479
0.65,0.64,3,223,4,0,0,0,sales,55393
0.68,0.73,3,257,3,0,0,0,sales,40968
0.68,0.46,4,143,3,0,0,0,sales,41214
0.69,0.74,3,215,2,0,0,0,sales,47177
0.79,0.99,3,194,4,0,0,0,sales,58797
0.74,0.92,5,193,3,0,0,0,sales,54932
0.8,0.83,3,163,3,0,0,0,sales,57684
0.38,0.94,5,252,5,0,0,0,sales,43036
0.26,0.83,3,168,3,0,0,0,sales,45577
0.81,0.86,3,231,3,0,0,0,sales,55030
0.67,0.54,2,141,2,0,0,0,sales,45852
0.55,0.81,4,260,2,0,0,0,sales,50703
0.87,0.71,3,132,2,0,0,0,sales,59772
0.46,0.69,2,159,2,0,0,0,sales,49322
0.63,0.57,4,177,3,1,0,0,sales,42721
0.54,0.96,4,248,3,0,0,0,sales,46382
1,0.49,3,185,2,0,0,0,sales,41045
0.97,0.66,4,149,2,0,0,0,accounting,41674
0.9,0.92,3,152,3,0,0,0,accounting,58507
0.89,0.47,4,108,3,0,0,0,technical,46092
0.79,0.84,3,176,3,0,0,0,support,52222
0.73,0.79,4,145,2,1,0,0,support,52962
0.83,0.54,3,149,3,0,0,0,support,58154
0.42,0.54,3,122,4,0,0,0,support,43460
0.18,0.8,2,110,5,0,0,0,support,58531
0.92,0.91,4,222,2,0,0,0,support,48241
0.87,0.52,3,237,3,0,0,0,support,56616
0.72,0.65,4,224,3,0,0,0,support,49147
0.64,0.58,5,115,5,0,0,0,support,56962
1,0.66,4,180,3,0,0,0,technical,44988
0.83,0.65,4,162,3,0,0,0,technical,59909
0.98,0.58,4,136,3,0,0,0,technical,43110
0.7,0.87,3,260,2,0,0,0,management,49856
0.9,0.79,4,150,2,0,0,0,IT,55966
0.55,0.99,4,248,3,0,0,0,IT,43646
0.78,0.84,3,233,3,1,0,0,IT,52977
0.89,0.53,5,272,3,0,0,0,IT,49145
0.17,0.59,3,197,5,0,0,0,IT,43188
0.14,0.64,5,164,5,0,0,0,product_mng,44820
0.85,0.57,4,216,2,0,0,0,product_mng,51674
0.84,0.79,4,266,3,1,0,0,product_mng,54360
0.76,0.93,3,266,3,1,0,0,marketing,46149
0.53,0.72,2,172,5,0,0,0,sales,49272
0.25,0.41,3,133,6,1,0,0,sales,45860
0.82,0.51,3,234,3,0,0,0,sales,42210
0.71,0.57,2,183,4,0,0,0,sales,42921
0.61,0.95,4,174,4,0,0,0,sales,44282
0.89,0.68,3,175,2,0,0,0,sales,58453
0.57,0.78,3,109,3,1,0,0,sales,49996
0.93,0.8,4,248,3,0,0,0,sales,56970
0.61,0.84,5,104,4,0,0,0,sales,53478
0.56,0.62,3,154,2,0,0,0,sales,40344
0.7,0.89,6,214,2,0,0,0,sales,58054
0.9,0.64,4,209,4,0,0,0,sales,58025
0.15,0.74,6,212,2,0,0,0,sales,51326
0.39,0.36,3,168,3,1,0,0,sales,49689
0.74,0.72,4,176,3,0,0,0,sales,49689
0.7,0.61,4,163,4,1,0,0,sales,54590
0.72,0.93,4,148,2,0,0,0,sales,55733
0.61,0.97,3,137,3,0,0,0,accounting,56572
0.96,1,5,162,3,0,0,0,accounting,57559
0.7,0.59,4,216,3,0,0,0,accounting,52808
0.92,0.49,3,240,2,0,0,0,hr,49096
0.99,0.75,3,215,3,0,0,0,technical,43460
0.61,0.39,3,99,2,0,0,0,support,50664
0.91,0.97,3,167,2,0,0,0,support,42103
0.47,0.64,3,192,3,0,0,0,support,43912
0.77,0.61,5,146,3,0,0,0,support,50230
0.55,0.51,3,190,3,0,0,0,support,50892
0.32,0.48,5,246,3,0,0,0,support,45366
0.96,0.67,6,190,3,0,0,0,support,43932
0.72,0.79,5,260,2,0,0,0,technical,52989
0.8,0.9,4,136,3,0,0,0,technical,48447
0.61,0.55,4,231,3,0,0,0,technical,46205
0.97,0.88,3,204,2,0,0,0,management,49648
0.63,0.93,4,201,3,0,0,0,IT,55152
0.92,0.92,3,159,3,0,0,0,IT,54204
0.94,0.74,5,171,3,0,0,0,IT,56926
0.79,0.72,6,240,4,0,0,0,IT,50953
0.75,0.73,2,152,4,0,0,0,IT,44668
0.78,0.99,3,151,3,1,0,0,product_mng,53219
0.96,0.45,6,232,2,1,0,0,product_mng,46045
0.65,0.68,4,128,5,0,0,0,product_mng,59259
0.18,0.94,3,187,6,1,0,0,product_mng,42157
0.94,0.51,3,160,2,0,0,0,IT,59653
0.52,0.53,2,163,2,0,0,0,marketing,50383
0.91,0.61,2,272,2,0,0,0,sales,52792
0.56,0.62,5,238,3,0,0,0,sales,44735
0.58,0.69,4,223,4,0,0,0,sales,44175
0.51,0.53,3,201,2,0,0,0,sales,59123
0.91,0.55,6,97,4,0,0,0,sales,47990
0.8,0.98,2,232,6,1,0,0,sales,54251
0.55,0.83,4,199,3,0,0,0,sales,56607
0.62,0.53,3,141,3,0,0,0,sales,59242
0.62,0.6,3,171,2,0,0,0,sales,44955
0.87,0.58,4,212,3,0,0,0,sales,51611
0.65,0.5,5,270,2,0,0,0,sales,52023
0.51,0.64,3,267,2,0,0,0,sales,53766
0.98,0.77,3,134,2,1,0,0,sales,56827
0.13,0.43,4,165,5,0,0,0,sales,55187
0.78,0.76,5,168,4,1,0,0,sales,43040
0.6,0.98,3,262,2,0,0,0,accounting,53156
0.68,0.69,3,185,2,0,0,0,accounting,60000
0.55,0.84,3,237,3,0,0,0,accounting,59962
0.99,0.79,4,192,3,0,0,0,hr,45962
0.92,0.68,5,236,2,0,0,0,hr,55821
1,0.65,4,202,4,1,0,0,hr,52560
0.97,0.77,3,182,2,1,0,0,support,53365
0.48,0.55,3,228,2,0,0,0,support,41498
0.78,1,3,139,3,0,0,0,support,53216
0.96,0.62,5,128,5,0,0,0,support,49665
0.82,0.97,3,115,2,1,0,0,support,57645
0.94,0.9,5,191,4,0,0,0,support,53299
0.95,0.66,4,183,3,0,0,0,technical,45273
0.59,0.43,3,173,3,0,0,0,technical,42231
0.69,0.89,4,174,2,0,0,0,technical,41428
0.74,0.72,3,213,3,0,0,0,management,47280
0.67,0.67,4,192,4,0,0,0,IT,52217
0.83,0.52,3,167,2,1,0,0,IT,41376
0.81,0.85,3,263,3,1,0,0,IT,52941
0.54,0.73,2,100,3,0,0,0,IT,52083
0.89,0.83,3,164,3,0,0,0,IT,56241
0.79,0.74,5,172,2,0,0,0,product_mng,44317
0.46,0.58,4,171,3,0,0,0,product_mng,57735
0.99,0.93,4,236,3,0,0,0,product_mng,45812
0.75,0.9,5,186,4,0,0,0,product_mng,41300
0.93,0.82,4,175,3,0,0,0,IT,44041
0.65,0.6,5,227,3,0,0,0,RandD,49259
0.19,0.63,4,142,6,0,0,0,RandD,44770
0.57,0.85,4,164,3,0,0,0,sales,51871
0.97,0.97,5,192,2,0,0,0,sales,53308
0.22,0.6,3,205,6,1,0,0,sales,49873
0.15,0.53,4,205,5,1,0,0,sales,44557
0.6,0.6,3,258,3,0,0,0,sales,57577
0.15,0.8,5,151,2,1,0,0,sales,56462
0.5,0.81,3,148,2,0,0,0,sales,56012
0.9,0.67,3,179,2,0,0,0,sales,45102
0.84,0.51,6,141,2,1,0,0,sales,53747
0.74,0.78,5,216,2,0,0,0,sales,45869
0.72,0.51,3,235,2,0,0,0,sales,52904
0.93,0.63,3,160,4,1,0,0,sales,51806
0.54,0.69,3,141,4,0,0,0,sales,55245
0.87,0.65,4,246,2,1,0,0,sales,47259
0.19,0.98,5,226,4,1,0,0,accounting,45521
0.33,0.4,4,212,2,1,0,0,accounting,57260
0.94,0.93,4,220,3,0,0,0,accounting,46606
0.77,0.49,4,266,2,0,0,0,hr,54889
0.48,0.82,3,183,2,0,0,0,hr,58499
0.7,0.74,5,263,3,1,0,0,hr,57895
0.54,0.93,4,161,4,1,0,0,hr,59142
0.61,0.98,4,199,2,0,0,0,technical,58426
0.56,0.76,4,189,2,0,0,0,support,41052
0.73,0.72,4,197,3,0,0,0,support,41585
0.97,0.66,6,164,5,0,0,0,support,41728
0.15,0.51,6,248,5,0,0,0,support,55042
0.69,0.76,5,255,6,0,0,0,technical,53821
0.61,0.68,5,225,4,0,0,0,technical,51308
0.86,0.58,3,151,2,0,0,0,technical,56792
0.55,0.88,4,252,3,0,0,0,management,57465
0.9,0.74,4,206,4,1,0,0,IT,51548
0.65,0.4,2,141,2,0,0,0,IT,54214
0.81,0.92,5,259,3,0,0,0,IT,41673
0.65,0.86,5,250,3,0,0,0,IT,46815
0.47,0.86,4,169,6,0,0,0,IT,50861
0.93,0.53,3,200,3,1,0,0,product_mng,44366
0.77,0.9,4,104,5,0,0,0,product_mng,54683
0.87,0.82,6,176,3,0,0,0,product_mng,54950
0.87,0.84,5,137,2,0,0,0,product_mng,59691
0.65,0.75,2,151,3,0,0,0,IT,45575
0.21,0.7,6,130,6,1,0,0,RandD,52250
0.75,0.59,4,199,2,0,0,0,RandD,51830
0.72,0.86,4,191,2,0,0,0,RandD,58686
0.88,0.63,3,273,3,1,0,0,RandD,46667
0.41,0.4,2,194,2,0,0,0,sales,43290
0.65,0.52,5,149,3,0,0,0,sales,41499
0.18,0.75,4,170,5,0,0,0,sales,52896
0.61,0.48,3,250,2,0,0,0,sales,44395
0.86,0.72,4,167,2,0,0,0,sales,58047
0.14,0.77,4,166,5,0,0,0,sales,44569
0.63,0.8,3,205,2,0,0,0,sales,46010
0.79,0.57,3,250,3,0,0,0,sales,46243
0.78,0.97,4,142,3,0,0,0,sales,43761
0.14,0.52,4,217,6,0,0,0,sales,52665
0.85,0.54,3,139,3,0,0,0,sales,47908
0.85,0.75,4,139,3,0,0,0,sales,51198
0.91,0.76,5,152,3,0,0,0,accounting,53720
0.76,0.74,3,224,2,0,0,0,accounting,42575
0.62,0.72,5,180,3,0,0,0,accounting,54587
0.53,0.69,4,216,2,0,0,0,hr,50699
0.97,0.63,3,133,3,0,0,0,hr,55242
0.48,0.53,4,271,3,0,0,0,hr,42705
0.5,0.55,4,148,3,1,0,0,hr,49742
0.32,0.42,2,99,4,0,0,0,technical,50789
0.58,0.77,4,196,2,1,0,0,technical,51457
0.81,0.83,3,196,2,0,0,0,technical,40598
1,0.94,4,144,3,0,0,0,support,49170
0.58,0.69,3,146,4,0,0,0,support,44391
0.85,0.78,4,106,2,0,0,0,technical,54464
0.45,0.52,2,105,3,0,0,0,technical,51379
0.13,0.67,3,181,4,0,0,0,technical,45961
0.24,0.5,5,174,4,0,0,0,management,57706
0.64,0.69,3,207,2,1,0,0,IT,50156
0.63,0.61,6,118,2,0,0,0,IT,47191
0.61,0.99,4,251,2,0,0,0,IT,49817
0.71,0.99,2,136,3,0,0,0,IT,47689
0.9,0.89,5,249,3,1,0,0,IT,45072
0.17,0.76,4,171,5,0,0,0,product_mng,57805
0.93,0.97,3,256,2,1,0,0,product_mng,58274
0.83,0.89,5,141,3,1,0,0,product_mng,40486
0.58,0.75,4,186,2,0,0,0,product_mng,42879
0.76,0.5,3,258,3,0,0,0,IT,56791
0.5,0.78,3,228,2,0,0,0,RandD,55128
0.22,0.81,5,205,4,0,0,0,RandD,47756
0.9,0.88,4,174,3,0,0,0,RandD,46495
0.7,0.63,3,155,4,1,0,0,RandD,46147
0.73,0.85,5,245,3,0,0,0,RandD,41322
0.84,0.87,3,271,3,0,0,0,marketing,58493
0.49,0.8,2,275,2,0,0,0,sales,45904
0.51,0.58,3,155,3,0,0,0,sales,47034
0.61,0.59,5,271,2,0,0,0,sales,57257
0.56,0.49,5,163,3,0,0,0,sales,45890
0.79,0.76,3,160,3,0,0,0,sales,51692
0.68,0.75,6,274,5,0,0,0,sales,45393
0.9,0.84,2,199,3,0,0,0,sales,50825
0.83,0.93,5,241,3,0,0,0,sales,58013
0.94,0.82,3,187,3,0,0,0,sales,51744
0.21,0.65,5,223,3,1,0,0,sales,52404
0.58,0.87,3,268,2,0,0,0,sales,40846
0.52,0.38,6,169,3,0,0,0,accounting,43047
0.18,0.67,5,285,5,0,0,0,accounting,52987
0.94,0.91,5,254,3,0,0,0,accounting,53406
0.69,0.5,3,208,4,0,0,0,hr,42054
0.65,0.83,4,218,3,0,0,0,hr,51041
0.46,0.62,2,187,3,0,0,0,hr,51159
0.72,0.62,4,256,3,0,0,0,hr,52285
0.3,0.37,6,278,3,0,0,0,technical,48868
0.51,0.51,4,204,2,0,0,0,technical,42481
0.43,0.75,3,108,2,0,0,0,technical,55786
0.56,0.94,3,226,2,0,0,0,technical,48089
0.79,0.58,5,165,3,0,0,0,support,56066
0.26,0.67,2,242,6,0,0,0,technical,46843
0.89,0.83,5,267,4,0,0,0,technical,52945
0.7,0.53,4,152,3,0,0,0,technical,59572
0.51,0.48,5,136,4,0,0,0,management,43822
0.53,0.88,3,157,3,0,0,0,IT,55673
0.76,0.51,4,281,3,0,0,0,IT,54038
0.86,0.93,5,208,2,0,0,0,IT,54326
0.63,0.96,5,152,3,0,0,0,IT,48503
0.58,0.86,5,271,3,0,0,0,IT,48329
0.58,0.83,4,163,3,1,0,0,product_mng,56987
0.9,0.82,4,136,3,0,0,0,product_mng,54767
0.79,0.57,4,233,2,0,0,0,product_mng,49755
0.8,0.74,4,221,4,0,0,0,product_mng,49209
0.53,0.65,2,189,2,1,0,0,IT,50366
0.52,0.84,2,226,3,0,0,0,RandD,42663
0.82,0.59,5,201,3,0,0,0,RandD,54226
0.68,0.9,2,133,4,0,0,0,RandD,51265
0.21,0.61,3,173,2,0,0,0,RandD,50467
0.81,0.5,4,152,3,1,0,0,RandD,52013
0.57,0.9,3,256,4,0,0,0,RandD,40065
0.99,0.72,3,119,2,1,0,0,marketing,41723
0.52,0.57,3,150,3,0,0,0,sales,51932
0.7,0.9,3,225,2,0,0,0,sales,42785
0.88,0.6,4,224,2,0,0,0,sales,52922
0.72,0.62,3,270,4,0,0,0,sales,46007
0.88,0.51,4,139,3,0,0,0,sales,50020
0.71,0.51,3,248,4,0,0,0,sales,55687
0.6,0.85,3,172,2,0,0,0,sales,42904
0.88,0.86,4,224,3,1,0,0,sales,59060
0.55,0.72,5,232,4,0,0,0,sales,43405
0.85,0.55,4,260,2,1,0,0,sales,56993
0.84,0.51,2,117,4,0,0,0,accounting,41405
0.91,0.61,4,243,2,1,0,0,accounting,54381
0.82,0.62,4,202,2,0,0,0,accounting,49927
0.6,0.91,2,168,4,0,0,0,hr,46595
0.89,0.71,5,194,3,0,0,0,hr,47635
0.6,0.97,4,219,4,1,0,0,hr,45525
0.64,0.52,4,207,3,0,0,0,hr,47358
0.93,0.88,4,177,3,0,0,0,technical,50893
0.81,0.99,3,239,2,1,0,0,technical,54943
0.31,0.49,4,165,3,1,0,0,technical,41199
0.68,0.69,4,225,2,0,0,0,technical,44864
0.78,0.59,3,212,2,0,0,0,technical,54552
0.93,0.68,4,196,2,1,0,0,support,53745
0.86,0.98,5,233,3,0,0,0,technical,48500
0.38,0.68,5,211,6,0,0,0,technical,57257
0.71,0.48,5,114,3,0,0,0,management,40959
0.58,0.97,5,202,2,0,0,0,IT,44861
0.67,0.59,3,177,3,1,0,0,IT,46630
0.55,0.76,4,233,4,0,0,0,IT,46286
0.76,0.98,2,111,2,0,0,0,IT,57726
0.7,0.82,3,178,3,0,0,0,IT,49140
0.66,0.46,4,204,4,0,0,0,product_mng,50237
0.96,0.72,3,272,3,0,0,0,product_mng,58046
0.6,0.77,4,157,4,0,0,0,product_mng,41576
0.54,0.94,5,229,3,1,0,0,product_mng,42460
0.85,0.9,5,202,3,0,0,0,IT,55852
0.96,0.84,3,264,3,0,0,0,RandD,44244
0.86,0.62,3,256,3,1,0,0,RandD,46011
0.53,0.87,3,151,2,0,0,0,RandD,46496
0.91,0.95,3,251,3,0,0,0,RandD,58362
0.33,0.7,5,271,4,0,0,0,RandD,57561
0.75,0.73,4,274,2,0,0,0,RandD,50511
0.97,0.8,3,169,3,0,0,0,marketing,44793
0.68,0.51,4,176,4,1,0,0,sales,44351
0.5,0.96,4,147,3,0,0,0,sales,43801
0.66,0.48,3,192,3,1,0,0,sales,58290
0.68,0.51,4,157,3,0,0,0,sales,59407
0.73,0.58,5,230,3,0,0,0,sales,47984
0.98,0.53,4,192,2,1,0,0,sales,51924
0.86,0.65,3,161,3,0,0,0,sales,43916
0.5,0.55,3,176,3,0,0,0,sales,45734
0.76,0.76,3,216,3,0,0,0,sales,42780
0.3,0.47,4,176,2,0,0,0,sales,40285
0.3,0.86,3,276,5,1,0,0,accounting,48726
0.64,0.59,3,174,3,1,0,0,accounting,54824
0.59,0.75,3,106,2,0,0,0,accounting,47338
0.85,0.63,4,154,3,0,0,0,hr,59351
0.76,0.93,3,271,5,0,0,0,hr,57363
0.63,0.5,5,246,2,0,0,0,hr,58116
0.65,0.86,4,264,2,1,0,0,hr,46009
0.43,0.68,3,197,2,0,0,0,technical,45937
0.83,0.56,4,165,2,0,0,0,technical,49000
0.49,0.77,4,218,2,0,0,0,technical,57497
0.67,0.73,3,203,2,0,0,0,technical,50059
0.9,0.47,2,107,6,1,0,0,technical,57307
0.83,0.96,3,179,2,0,0,0,technical,56440
0.68,0.6,2,192,6,0,0,0,support,48622
0.91,0.89,2,219,4,0,0,0,technical,43719
0.3,0.91,4,248,4,0,0,0,management,58397
0.56,0.68,5,203,2,0,0,0,IT,45659
0.94,0.94,3,255,3,0,0,0,IT,52866
0.82,0.63,5,177,3,0,0,0,IT,50041
0.66,0.86,5,185,3,0,0,0,IT,58687
0.74,0.64,4,101,6,1,0,0,IT,53102
0.63,0.5,3,246,3,0,0,0,product_mng,55876
0.65,0.42,6,220,2,0,0,0,product_mng,48678
0.56,0.81,3,145,2,0,0,0,product_mng,43329
0.32,0.73,6,194,5,0,0,0,product_mng,47810
0.8,0.9,4,241,2,0,0,0,IT,51406
0.34,0.87,6,175,4,0,0,0,RandD,49351
0.62,0.71,5,149,2,0,0,0,RandD,40643
0.5,0.86,3,253,2,0,0,0,RandD,44324
0.58,0.98,5,218,3,0,0,0,RandD,46668
0.94,0.9,2,263,3,0,0,0,RandD,54141
0.67,0.99,4,247,3,1,0,0,RandD,56102
0.2,0.74,6,148,4,0,0,0,marketing,59077
0.91,0.59,5,162,2,0,0,0,sales,58616
0.91,0.67,2,255,4,0,0,0,accounting,48631
0.69,0.65,4,232,2,1,0,0,sales,46431
0.76,0.4,2,122,5,0,0,0,sales,56649
0.55,0.9,4,273,2,1,0,0,sales,56185
0.98,0.63,3,285,6,0,0,0,sales,51889
0.54,0.56,4,227,3,0,0,0,sales,56811
0.63,0.56,4,248,2,1,0,0,sales,45232
0.88,0.63,3,257,3,0,0,0,sales,48444
0.5,0.95,5,194,3,0,0,0,sales,47051
0.52,0.72,3,253,3,0,0,0,accounting,56808
0.89,0.95,4,141,3,0,0,0,accounting,47968
0.55,0.9,4,199,3,0,0,0,accounting,53202
0.51,0.81,3,143,2,0,0,0,hr,45588
0.35,0.52,5,244,3,0,0,0,hr,50349
0.54,0.71,5,173,2,0,0,0,hr,49278
0.72,0.84,4,186,3,0,0,0,hr,42030
0.61,0.93,2,247,3,0,0,0,technical,45792
0.17,0.93,3,218,4,0,0,0,technical,53190
0.71,0.88,3,140,2,0,0,0,technical,53563
0.88,0.52,4,166,2,0,0,0,technical,58891
0.48,1,3,216,2,0,0,0,technical,55754
0.16,0.97,6,235,3,0,0,0,technical,55775
0.62,0.72,3,188,3,0,0,0,technical,43013
0.74,0.51,4,185,2,1,0,0,support,55374
0.83,0.98,5,189,4,1,0,0,management,45515
0.5,0.91,3,212,2,0,0,0,IT,43685
0.69,0.97,4,233,3,0,0,0,IT,51975
0.87,0.91,5,268,3,0,0,0,IT,53704
0.37,0.43,2,155,2,0,0,0,IT,43055
0.9,0.98,4,257,3,0,0,0,IT,44830
0.68,0.41,4,254,5,0,0,0,product_mng,40286
0.93,0.63,4,143,3,1,0,0,product_mng,49608
0.95,0.45,3,225,2,0,0,0,product_mng,55077
0.99,1,4,223,2,1,0,0,product_mng,47179
0.64,0.9,2,101,6,0,0,0,IT,59667
0.96,0.37,2,159,6,0,0,0,RandD,42155
0.92,0.54,5,141,2,0,0,0,RandD,57133
0.22,0.52,5,147,5,1,0,0,RandD,57717
0.82,0.99,5,252,3,1,0,0,RandD,51681
0.75,0.89,3,196,3,0,0,0,RandD,40201
0.2,0.89,6,244,3,0,0,0,RandD,42498
0.64,0.73,3,142,3,0,0,0,marketing,50159
0.62,0.9,4,155,4,0,0,0,sales,48895
0.73,0.59,3,219,2,0,0,0,accounting,58691
0.52,0.51,3,213,4,0,0,0,support,59719
0.73,0.88,5,204,5,0,0,0,sales,43642
0.76,0.78,3,189,2,0,0,0,sales,41612
